x,y,memb,phi
6.0606060606060606,1.5254237288135595,c,0.047437339119561106
6.161616161616162,1.5254237288135595,c,0.0371286724232292
6.262626262626262,1.5254237288135595,c,0.02682000572689741
6.363636363636363,1.5254237288135595,c,0.01651133903056551
6.4646464646464645,1.5254237288135595,c,0.006202672334233605
6.565656565656566,1.5254237288135595,-,-1.0
6.666666666666667,1.5254237288135595,-,-1.0
6.767676767676767,1.5254237288135595,-,-1.0
6.8686868686868685,1.5254237288135595,-,-1.0
6.96969696969697,1.5254237288135595,-,-1.0
7.070707070707071,1.5254237288135595,-,-1.0
7.171717171717171,1.5254237288135595,-,-1.0
7.2727272727272725,1.5254237288135595,-,-1.0
7.373737373737374,1.5254237288135595,-,-1.0
7.474747474747475,1.5254237288135595,-,-1.0
7.575757575757575,1.5254237288135595,-,-1.0
7.6767676767676765,1.5254237288135595,-,-1.0
7.777777777777778,1.5254237288135595,-,-1.0
7.878787878787879,1.5254237288135595,-,-1.0
7.979797979797979,1.5254237288135595,-,-1.0
8.080808080808081,1.5254237288135595,-,-1.0
8.181818181818182,1.5254237288135595,-,-1.0
8.282828282828282,1.5254237288135595,-,-1.0
8.383838383838384,1.5254237288135595,-,-1.0
8.484848484848484,1.5254237288135595,-,-1.0
8.585858585858587,1.5254237288135595,-,-1.0
8.686868686868687,1.5254237288135595,-,-1.0
8.787878787878787,1.5254237288135595,-,-1.0
8.88888888888889,1.5254237288135595,-,-1.0
8.98989898989899,1.5254237288135595,-,-1.0
9.09090909090909,1.5254237288135595,-,-1.0
9.191919191919192,1.5254237288135595,-,-1.0
9.292929292929292,1.5254237288135595,-,-1.0
9.393939393939394,1.5254237288135595,-,-1.0
9.494949494949495,1.5254237288135595,-,-1.0
9.595959595959595,1.5254237288135595,-,-1.0
9.696969696969697,1.5254237288135595,-,-1.0
9.797979797979798,1.5254237288135595,-,-1.0
9.8989898989899,1.5254237288135595,-,-1.0
10.0,1.5254237288135595,-,-1.0
0.0,1.6271186440677967,a,0.2855222877622639
0.10101010101010101,1.6271186440677967,a,0.28310884549218013
0.20202020202020202,1.6271186440677967,a,0.2806954032220963
0.30303030303030304,1.6271186440677967,a,0.2782819609520125
0.40404040404040403,1.6271186440677967,a,0.2758685186819287
0.5050505050505051,1.6271186440677967,a,0.2734550764118449
0.6060606060606061,1.6271186440677967,a,0.27104163414176113
0.7070707070707071,1.6271186440677967,a,0.2686281918716773
0.8080808080808081,1.6271186440677967,a,0.2662147496015935
0.9090909090909091,1.6271186440677967,a,0.26380130733150964
1.0101010101010102,1.6271186440677967,a,0.2613878650614259
1.1111111111111112,1.6271186440677967,a,0.25897442279134214
1.2121212121212122,1.6271186440677967,a,0.2565609805212583
1.3131313131313131,1.6271186440677967,a,0.25414753825117453
1.4141414141414141,1.6271186440677967,a,0.25173409598109064
1.5151515151515151,1.6271186440677967,a,0.24932065371100692
1.6161616161616161,1.6271186440677967,a,0.24690721144092306
1.7171717171717171,1.6271186440677967,a,0.2444937691708393
1.8181818181818181,1.6271186440677967,a,0.24208032690075548
1.9191919191919191,1.6271186440677967,a,0.2396668846306717
2.0202020202020203,1.6271186440677967,a,0.2372534423605879
2.121212121212121,1.6271186440677967,a,0.23484000009050407
2.2222222222222223,1.6271186440677967,a,0.23242655782042032
2.323232323232323,1.6271186440677967,a,0.2300131155503365
2.4242424242424243,1.6271186440677967,a,0.2275996732802527
2.525252525252525,1.6271186440677967,a,0.22518623101016888
2.6262626262626263,1.6271186440677967,a,0.2227727887400851
2.727272727272727,1.6271186440677967,a,0.2203593464700013
2.8282828282828283,1.6271186440677967,a,0.21794590419991752
2.929292929292929,1.6271186440677967,a,0.21553246192983372
3.0303030303030303,1.6271186440677967,a,0.21311901965974991
3.131313131313131,1.6271186440677967,a,0.21070557738966605
3.2323232323232323,1.6271186440677967,a,0.20829213511958228
3.3333333333333335,1.6271186440677967,a,0.2058786928494985
3.4343434343434343,1.6271186440677967,a,0.20346525057941472
3.5353535353535355,1.6271186440677967,a,0.2010518083093309
3.6363636363636362,1.6271186440677967,a,0.19863836603924712
3.7373737373737375,1.6271186440677967,a,0.1962249237691633
3.8383838383838382,1.6271186440677967,a,0.1938114814990795
3.9393939393939394,1.6271186440677967,a,0.19139803922899568
4.040404040404041,1.6271186440677967,a,0.1889845969589119
4.141414141414141,1.6271186440677967,a,0.1865711546888281
4.242424242424242,1.6271186440677967,a,0.18415771241874432
4.343434343434343,1.6271186440677967,a,0.18174427014866051
4.444444444444445,1.6271186440677967,a,0.17933082787857674
4.545454545454545,1.6271186440677967,a,0.1769173856084929
4.646464646464646,1.6271186440677967,a,0.17450394333840913
4.747474747474747,1.6271186440677967,a,0.17209050106832532
4.848484848484849,1.6271186440677967,a,0.16967705879824152
4.94949494949495,1.6271186440677967,a,0.16726361652815766
5.05050505050505,1.6271186440677967,c,0.16090256204494988
5.151515151515151,1.6271186440677967,c,0.15059389534861797
5.252525252525253,1.6271186440677967,c,0.14028522865228607
5.353535353535354,1.6271186440677967,c,0.12997656195595417
5.454545454545454,1.6271186440677967,c,0.11966789525962226
5.555555555555555,1.6271186440677967,c,0.10935922856329036
5.656565656565657,1.6271186440677967,c,0.09905056186695846
5.757575757575758,1.6271186440677967,c,0.08874189517062656
5.858585858585858,1.6271186440677967,c,0.07843322847429476
5.959595959595959,1.6271186440677967,c,0.06812456177796286
6.0606060606060606,1.6271186440677967,c,0.05781589508163085
6.161616161616162,1.6271186440677967,c,0.047507228385298944
6.262626262626262,1.6271186440677967,c,0.03719856168896715
6.363636363636363,1.6271186440677967,c,0.02688989499263525
6.4646464646464645,1.6271186440677967,c,0.016581228296303346
6.565656565656566,1.6271186440677967,c,0.0062725615999714435
6.666666666666667,1.6271186440677967,-,-1.0
6.767676767676767,1.6271186440677967,-,-1.0
6.8686868686868685,1.6271186440677967,-,-1.0
6.96969696969697,1.6271186440677967,-,-1.0
7.070707070707071,1.6271186440677967,-,-1.0
7.171717171717171,1.6271186440677967,-,-1.0
7.2727272727272725,1.6271186440677967,-,-1.0
7.373737373737374,1.6271186440677967,-,-1.0
7.474747474747475,1.6271186440677967,-,-1.0
7.575757575757575,1.6271186440677967,-,-1.0
7.6767676767676765,1.6271186440677967,-,-1.0
7.777777777777778,1.6271186440677967,-,-1.0
7.878787878787879,1.6271186440677967,-,-1.0
7.979797979797979,1.6271186440677967,-,-1.0
8.080808080808081,1.6271186440677967,-,-1.0
8.181818181818182,1.6271186440677967,-,-1.0
8.282828282828282,1.6271186440677967,-,-1.0
8.383838383838384,1.6271186440677967,-,-1.0
8.484848484848484,1.6271186440677967,-,-1.0
8.585858585858587,1.6271186440677967,-,-1.0
8.686868686868687,1.6271186440677967,-,-1.0
8.787878787878787,1.6271186440677967,-,-1.0
8.88888888888889,1.6271186440677967,-,-1.0
8.98989898989899,1.6271186440677967,-,-1.0
9.09090909090909,1.6271186440677967,-,-1.0
9.191919191919192,1.6271186440677967,-,-1.0
9.292929292929292,1.6271186440677967,-,-1.0
9.393939393939394,1.6271186440677967,-,-1.0
9.494949494949495,1.6271186440677967,-,-1.0
9.595959595959595,1.6271186440677967,-,-1.0
9.696969696969697,1.6271186440677967,-,-1.0
9.797979797979798,1.6271186440677967,-,-1.0
9.8989898989899,1.6271186440677967,-,-1.0
10.0,1.6271186440677967,-,-1.0
0.0,1.728813559322034,a,0.30336743074740535
0.10101010101010101,1.728813559322034,a,0.3008031483354413
0.20202020202020202,1.728813559322034,a,0.2982388659234773
0.30303030303030304,1.728813559322034,a,0.29567458351151327
0.40404040404040403,1.728813559322034,a,0.2931103010995493
0.5050505050505051,1.728813559322034,a,0.29054601868758523
0.6060606060606061,1.728813559322034,a,0.2879817362756211
0.7070707070707071,1.728813559322034,a,0.28541745386365713
0.8080808080808081,1.728813559322034,a,0.2828531714516931
0.9090909090909091,1.728813559322034,a,0.280288889039729
1.0101010101010102,1.728813559322034,a,0.277724606627765
1.1111111111111112,1.728813559322034,a,0.275160324215801
1.2121212121212122,1.728813559322034,a,0.27259604180383695
1.3131313131313131,1.728813559322034,a,0.2700317593918729
1.4141414141414141,1.728813559322034,a,0.2674674769799088
1.5151515151515151,1.728813559322034,a,0.26490319456794487
1.6161616161616161,1.728813559322034,a,0.26233891215598076
1.7171717171717171,1.728813559322034,a,0.2597746297440167
1.8181818181818181,1.728813559322034,a,0.2572103473320527
1.9191919191919191,1.728813559322034,a,0.2546460649200887
2.0202020202020203,1.728813559322034,a,0.25208178250812463
2.121212121212121,1.728813559322034,a,0.24951750009616058
2.2222222222222223,1.728813559322034,a,0.24695321768419656
2.323232323232323,1.728813559322034,a,0.24438893527223254
2.4242424242424243,1.728813559322034,a,0.2418246528602685
2.525252525252525,1.728813559322034,a,0.23926037044830445
2.6262626262626263,1.728813559322034,a,0.2366960880363404
2.727272727272727,1.728813559322034,a,0.2341318056243764
2.8282828282828283,1.728813559322034,a,0.23156752321241236
2.929292929292929,1.728813559322034,a,0.22900324080044832
3.0303030303030303,1.728813559322034,a,0.22643895838848427
3.131313131313131,1.728813559322034,a,0.22387467597652022
3.2323232323232323,1.728813559322034,a,0.22131039356455617
3.3333333333333335,1.728813559322034,a,0.21874611115259215
3.4343434343434343,1.728813559322034,a,0.2161818287406281
3.5353535353535355,1.728813559322034,a,0.21361754632866403
3.6363636363636362,1.728813559322034,a,0.21105326391670004
3.7373737373737375,1.728813559322034,a,0.208488981504736
3.8383838383838382,1.728813559322034,a,0.20592469909277195
3.9393939393939394,1.728813559322034,a,0.20336041668080793
4.040404040404041,1.728813559322034,a,0.2007961342688439
4.141414141414141,1.728813559322034,a,0.19823185185687986
4.242424242424242,1.728813559322034,a,0.1956675694449158
4.343434343434343,1.728813559322034,a,0.19310328703295176
4.444444444444445,1.728813559322034,a,0.19053900462098777
4.545454545454545,1.728813559322034,a,0.1879747222090237
4.646464646464646,1.728813559322034,a,0.18541043979705968
4.747474747474747,1.728813559322034,a,0.18284615738509563
4.848484848484849,1.728813559322034,a,0.1802818749731316
4.94949494949495,1.728813559322034,a,0.1777175925611675
5.05050505050505,1.728813559322034,c,0.1712811180070196
5.151515151515151,1.728813559322034,c,0.1609724513106877
5.252525252525253,1.728813559322034,c,0.15066378461435578
5.353535353535354,1.728813559322034,c,0.14035511791802388
5.454545454545454,1.728813559322034,c,0.13004645122169198
5.555555555555555,1.728813559322034,c,0.11973778452536007
5.656565656565657,1.728813559322034,c,0.10942911782902817
5.757575757575758,1.728813559322034,c,0.09912045113269627
5.858585858585858,1.728813559322034,c,0.08881178443636448
5.959595959595959,1.728813559322034,c,0.07850311774003257
6.0606060606060606,1.728813559322034,c,0.06819445104370056
6.161616161616162,1.728813559322034,c,0.05788578434736866
6.262626262626262,1.728813559322034,c,0.047577117651036865
6.363636363636363,1.728813559322034,c,0.03726845095470496
6.4646464646464645,1.728813559322034,c,0.02695978425837306
6.565656565656566,1.728813559322034,c,0.016651117562041157
6.666666666666667,1.728813559322034,c,0.006342450865709254
6.767676767676767,1.728813559322034,-,-1.0
6.8686868686868685,1.728813559322034,-,-1.0
6.96969696969697,1.728813559322034,-,-1.0
7.070707070707071,1.728813559322034,-,-1.0
7.171717171717171,1.728813559322034,-,-1.0
7.2727272727272725,1.728813559322034,-,-1.0
7.373737373737374,1.728813559322034,-,-1.0
7.474747474747475,1.728813559322034,-,-1.0
7.575757575757575,1.728813559322034,-,-1.0
7.6767676767676765,1.728813559322034,-,-1.0
7.777777777777778,1.728813559322034,-,-1.0
7.878787878787879,1.728813559322034,-,-1.0
7.979797979797979,1.728813559322034,-,-1.0
8.080808080808081,1.728813559322034,-,-1.0
8.181818181818182,1.728813559322034,-,-1.0
8.282828282828282,1.728813559322034,-,-1.0
8.383838383838384,1.728813559322034,-,-1.0
8.484848484848484,1.728813559322034,-,-1.0
8.585858585858587,1.728813559322034,-,-1.0
8.686868686868687,1.728813559322034,-,-1.0
8.787878787878787,1.728813559322034,-,-1.0
8.88888888888889,1.728813559322034,-,-1.0
8.98989898989899,1.728813559322034,-,-1.0
9.09090909090909,1.728813559322034,-,-1.0
9.191919191919192,1.728813559322034,-,-1.0
9.292929292929292,1.728813559322034,-,-1.0
9.393939393939394,1.728813559322034,-,-1.0
9.494949494949495,1.728813559322034,-,-1.0
9.595959595959595,1.728813559322034,-,-1.0
9.696969696969697,1.728813559322034,-,-1.0
9.797979797979798,1.728813559322034,-,-1.0
9.8989898989899,1.728813559322034,-,-1.0
10.0,1.728813559322034,-,-1.0
0.0,1.8305084745762712,a,0.32121257373254686
0.10101010101010101,1.8305084745762712,a,0.3184974511787026
0.20202020202020202,1.8305084745762712,a,0.3157823286248583
0.30303030303030304,1.8305084745762712,a,0.313067206071014
0.40404040404040403,1.8305084745762712,a,0.3103520835171698
0.5050505050505051,1.8305084745762712,a,0.3076369609633255
0.6060606060606061,1.8305084745762712,a,0.3049218384094812
0.7070707070707071,1.8305084745762712,a,0.30220671585563696
0.8080808080808081,1.8305084745762712,a,0.29949159330179265
0.9090909090909091,1.8305084745762712,a,0.29677647074794833
1.0101010101010102,1.8305084745762712,a,0.2940613481941041
1.1111111111111112,1.8305084745762712,a,0.29134622564025986
1.2121212121212122,1.8305084745762712,a,0.2886311030864156
1.3131313131313131,1.8305084745762712,a,0.28591598053257133
1.4141414141414141,1.8305084745762712,a,0.28320085797872696
1.5151515151515151,1.8305084745762712,a,0.28048573542488275
1.6161616161616161,1.8305084745762712,a,0.27777061287103844
1.7171717171717171,1.8305084745762712,a,0.2750554903171942
1.8181818181818181,1.8305084745762712,a,0.2723403677633499
1.9191919191919191,1.8305084745762712,a,0.26962524520950565
2.0202020202020203,1.8305084745762712,a,0.2669101226556614
2.121212121212121,1.8305084745762712,a,0.26419500010181707
2.2222222222222223,1.8305084745762712,a,0.26147987754797286
2.323232323232323,1.8305084745762712,a,0.25876475499412854
2.4242424242424243,1.8305084745762712,a,0.2560496324402843
2.525252525252525,1.8305084745762712,a,0.25333450988644
2.6262626262626263,1.8305084745762712,a,0.2506193873325957
2.727272727272727,1.8305084745762712,a,0.24790426477875144
2.8282828282828283,1.8305084745762712,a,0.24518914222490718
2.929292929292929,1.8305084745762712,a,0.2424740196710629
3.0303030303030303,1.8305084745762712,a,0.23975889711721865
3.131313131313131,1.8305084745762712,a,0.23704377456337433
3.2323232323232323,1.8305084745762712,a,0.23432865200953007
3.3333333333333335,1.8305084745762712,a,0.2316135294556858
3.4343434343434343,1.8305084745762712,a,0.22889840690184154
3.5353535353535355,1.8305084745762712,a,0.22618328434799723
3.6363636363636362,1.8305084745762712,a,0.223468161794153
3.7373737373737375,1.8305084745762712,a,0.22075303924030873
3.8383838383838382,1.8305084745762712,a,0.21803791668646444
3.9393939393939394,1.8305084745762712,a,0.21532279413262015
4.040404040404041,1.8305084745762712,a,0.2126076715787759
4.141414141414141,1.8305084745762712,a,0.2098925490249316
4.242424242424242,1.8305084745762712,a,0.20717742647108733
4.343434343434343,1.8305084745762712,a,0.20446230391724307
4.444444444444445,1.8305084745762712,a,0.2017471813633988
4.545454545454545,1.8305084745762712,a,0.19903205880955452
4.646464646464646,1.8305084745762712,a,0.19631693625571026
4.747474747474747,1.8305084745762712,a,0.19360181370186597
4.848484848484849,1.8305084745762712,a,0.1908866911480217
4.94949494949495,1.8305084745762712,a,0.18817156859417739
5.05050505050505,1.8305084745762712,c,0.18165967396908933
5.151515151515151,1.8305084745762712,c,0.17135100727275743
5.252525252525253,1.8305084745762712,c,0.16104234057642552
5.353535353535354,1.8305084745762712,c,0.15073367388009362
5.454545454545454,1.8305084745762712,c,0.14042500718376172
5.555555555555555,1.8305084745762712,c,0.13011634048742982
5.656565656565657,1.8305084745762712,c,0.11980767379109791
5.757575757575758,1.8305084745762712,c,0.10949900709476601
5.858585858585858,1.8305084745762712,c,0.09919034039843422
5.959595959595959,1.8305084745762712,c,0.08888167370210232
6.0606060606060606,1.8305084745762712,c,0.0785730070057703
6.161616161616162,1.8305084745762712,c,0.0682643403094384
6.262626262626262,1.8305084745762712,c,0.057955673613106606
6.363636363636363,1.8305084745762712,c,0.0476470069167747
6.4646464646464645,1.8305084745762712,c,0.0373383402204428
6.565656565656566,1.8305084745762712,c,0.027029673524110898
6.666666666666667,1.8305084745762712,c,0.016721006827778995
6.767676767676767,1.8305084745762712,c,0.006412340131447092
6.8686868686868685,1.8305084745762712,-,-1.0
6.96969696969697,1.8305084745762712,-,-1.0
7.070707070707071,1.8305084745762712,-,-1.0
7.171717171717171,1.8305084745762712,-,-1.0
7.2727272727272725,1.8305084745762712,-,-1.0
7.373737373737374,1.8305084745762712,-,-1.0
7.474747474747475,1.8305084745762712,-,-1.0
7.575757575757575,1.8305084745762712,-,-1.0
7.6767676767676765,1.8305084745762712,-,-1.0
7.777777777777778,1.8305084745762712,-,-1.0
7.878787878787879,1.8305084745762712,-,-1.0
7.979797979797979,1.8305084745762712,-,-1.0
8.080808080808081,1.8305084745762712,-,-1.0
8.181818181818182,1.8305084745762712,-,-1.0
8.282828282828282,1.8305084745762712,-,-1.0
8.383838383838384,1.8305084745762712,-,-1.0
8.484848484848484,1.8305084745762712,-,-1.0
8.585858585858587,1.8305084745762712,-,-1.0
8.686868686868687,1.8305084745762712,-,-1.0
8.787878787878787,1.8305084745762712,-,-1.0
8.88888888888889,1.8305084745762712,-,-1.0
8.98989898989899,1.8305084745762712,-,-1.0
9.09090909090909,1.8305084745762712,-,-1.0
9.191919191919192,1.8305084745762712,-,-1.0
9.292929292929292,1.8305084745762712,-,-1.0
9.393939393939394,1.8305084745762712,-,-1.0
9.494949494949495,1.8305084745762712,-,-1.0
9.595959595959595,1.8305084745762712,-,-1.0
9.696969696969697,1.8305084745762712,-,-1.0
9.797979797979798,1.8305084745762712,-,-1.0
9.8989898989899,1.8305084745762712,-,-1.0
10.0,1.8305084745762712,-,-1.0
0.0,1.9322033898305087,a,0.33905771671768836
0.10101010101010101,1.9322033898305087,a,0.3361917540219639
0.20202020202020202,1.9322033898305087,a,0.33332579132623935
0.30303030303030304,1.9322033898305087,a,0.3304598286305149
0.40404040404040403,1.9322033898305087,a,0.32759386593479034
0.5050505050505051,1.9322033898305087,a,0.32472790323906586
0.6060606060606061,1.9322033898305087,a,0.32186194054334133
0.7070707070707071,1.9322033898305087,a,0.31899597784761685
0.8080808080808081,1.9322033898305087,a,0.3161300151518923
0.9090909090909091,1.9322033898305087,a,0.31326405245616773
1.0101010101010102,1.9322033898305087,a,0.3103980897604433
1.1111111111111112,1.9322033898305087,a,0.3075321270647188
1.2121212121212122,1.9322033898305087,a,0.3046661643689943
1.3131313131313131,1.9322033898305087,a,0.3018002016732697
1.4141414141414141,1.9322033898305087,a,0.2989342389775452
1.5151515151515151,1.9322033898305087,a,0.2960682762818207
1.6161616161616161,1.9322033898305087,a,0.29320231358609616
1.7171717171717171,1.9322033898305087,a,0.2903363508903717
1.8181818181818181,1.9322033898305087,a,0.28747038819464715
1.9191919191919191,1.9322033898305087,a,0.2846044254989227
2.0202020202020203,1.9322033898305087,a,0.28173846280319814
2.121212121212121,1.9322033898305087,a,0.2788725001074736
2.2222222222222223,1.9322033898305087,a,0.27600653741174913
2.323232323232323,1.9322033898305087,a,0.2731405747160246
2.4242424242424243,1.9322033898305087,a,0.2702746120203001
2.525252525252525,1.9322033898305087,a,0.2674086493245756
2.6262626262626263,1.9322033898305087,a,0.26454268662885105
2.727272727272727,1.9322033898305087,a,0.2616767239331266
2.8282828282828283,1.9322033898305087,a,0.25881076123740204
2.929292929292929,1.9322033898305087,a,0.25594479854167757
3.0303030303030303,1.9322033898305087,a,0.25307883584595303
3.131313131313131,1.9322033898305087,a,0.25021287315022844
3.2323232323232323,1.9322033898305087,a,0.24734691045450397
3.3333333333333335,1.9322033898305087,a,0.2444809477587795
3.4343434343434343,1.9322033898305087,a,0.24161498506305495
3.5353535353535355,1.9322033898305087,a,0.23874902236733042
3.6363636363636362,1.9322033898305087,a,0.23588305967160594
3.7373737373737375,1.9322033898305087,a,0.23301709697588144
3.8383838383838382,1.9322033898305087,a,0.23015113428015693
3.9393939393939394,1.9322033898305087,a,0.2272851715844324
4.040404040404041,1.9322033898305087,a,0.22441920888870787
4.141414141414141,1.9322033898305087,a,0.2215532461929834
4.242424242424242,1.9322033898305087,a,0.21868728349725886
4.343434343434343,1.9322033898305087,a,0.21582132080153435
4.444444444444445,1.9322033898305087,a,0.21295535810580984
4.545454545454545,1.9322033898305087,a,0.2100893954100853
4.646464646464646,1.9322033898305087,a,0.20722343271436083
4.747474747474747,1.9322033898305087,a,0.20435747001863633
4.848484848484849,1.9322033898305087,a,0.2014915073229118
4.94949494949495,1.9322033898305087,a,0.19862554462718726
5.05050505050505,1.9322033898305087,c,0.1920382299311591
5.151515151515151,1.9322033898305087,c,0.1817295632348272
5.252525252525253,1.9322033898305087,c,0.1714208965384953
5.353535353535354,1.9322033898305087,c,0.1611122298421634
5.454545454545454,1.9322033898305087,c,0.1508035631458315
5.555555555555555,1.9322033898305087,c,0.14049489644949958
5.656565656565657,1.9322033898305087,c,0.13018622975316768
5.757575757575758,1.9322033898305087,c,0.11987756305683578
5.858585858585858,1.9322033898305087,c,0.10956889636050399
5.959595959595959,1.9322033898305087,c,0.09926022966417208
6.0606060606060606,1.9322033898305087,c,0.08895156296784007
6.161616161616162,1.9322033898305087,c,0.07864289627150817
6.262626262626262,1.9322033898305087,c,0.06833422957517638
6.363636363636363,1.9322033898305087,c,0.05802556287884447
6.4646464646464645,1.9322033898305087,c,0.04771689618251257
6.565656565656566,1.9322033898305087,c,0.037408229486180666
6.666666666666667,1.9322033898305087,c,0.027099562789848763
6.767676767676767,1.9322033898305087,c,0.01679089609351686
6.8686868686868685,1.9322033898305087,c,0.006482229397184958
6.96969696969697,1.9322033898305087,-,-1.0
7.070707070707071,1.9322033898305087,-,-1.0
7.171717171717171,1.9322033898305087,-,-1.0
7.2727272727272725,1.9322033898305087,-,-1.0
7.373737373737374,1.9322033898305087,-,-1.0
7.474747474747475,1.9322033898305087,-,-1.0
7.575757575757575,1.9322033898305087,-,-1.0
7.6767676767676765,1.9322033898305087,-,-1.0
7.777777777777778,1.9322033898305087,-,-1.0
7.878787878787879,1.9322033898305087,-,-1.0
7.979797979797979,1.9322033898305087,-,-1.0
8.080808080808081,1.9322033898305087,-,-1.0
8.181818181818182,1.9322033898305087,-,-1.0
8.282828282828282,1.9322033898305087,-,-1.0
8.383838383838384,1.9322033898305087,-,-1.0
8.484848484848484,1.9322033898305087,-,-1.0
8.585858585858587,1.9322033898305087,-,-1.0
8.686868686868687,1.9322033898305087,-,-1.0
8.787878787878787,1.9322033898305087,-,-1.0
8.88888888888889,1.9322033898305087,-,-1.0
8.98989898989899,1.9322033898305087,-,-1.0
9.09090909090909,1.9322033898305087,-,-1.0
9.191919191919192,1.9322033898305087,-,-1.0
9.292929292929292,1.9322033898305087,-,-1.0
9.393939393939394,1.9322033898305087,-,-1.0
9.494949494949495,1.9322033898305087,-,-1.0
9.595959595959595,1.9322033898305087,-,-1.0
9.696969696969697,1.9322033898305087,-,-1.0
9.797979797979798,1.9322033898305087,-,-1.0
9.8989898989899,1.9322033898305087,-,-1.0
10.0,1.9322033898305087,-,-1.0
0.0,2.0338983050847457,b,0.35645486448144553
0.10101010101010101,2.0338983050847457,b,0.3535134817147809
0.20202020202020202,2.0338983050847457,b,0.3505720989481163
0.30303030303030304,2.0338983050847457,b,0.34763071618145164
0.40404040404040403,2.0338983050847457,b,0.34468933341478697
0.5050505050505051,2.0338983050847457,b,0.34174795064812236
0.6060606060606061,2.0338983050847457,b,0.33880656788145774
0.7070707070707071,2.0338983050847457,b,0.33586518511479313
0.8080808080808081,2.0338983050847457,b,0.3329238023481285
0.9090909090909091,2.0338983050847457,b,0.32998241958146385
1.0101010101010102,2.0338983050847457,b,0.32704103681479924
1.1111111111111112,2.0338983050847457,b,0.32409965404813457
1.2121212121212122,2.0338983050847457,b,0.32115827128146995
1.3131313131313131,2.0338983050847457,b,0.31821688851480534
1.4141414141414141,2.0338983050847457,b,0.31527550574814067
1.5151515151515151,2.0338983050847457,b,0.3123341229814761
1.6161616161616161,2.0338983050847457,b,0.3093927402148114
1.7171717171717171,2.0338983050847457,b,0.3064513574481468
1.8181818181818181,2.0338983050847457,b,0.30350997468148216
1.9191919191919191,2.0338983050847457,b,0.30056859191481755
2.0202020202020203,2.0338983050847457,b,0.2976272091481529
2.121212121212121,2.0338983050847457,b,0.29468582638148827
2.2222222222222223,2.0338983050847457,b,0.29174444361482366
2.323232323232323,2.0338983050847457,b,0.288803060848159
2.4242424242424243,2.0338983050847457,b,0.28586167808149443
2.525252525252525,2.0338983050847457,b,0.28292029531482976
2.6262626262626263,2.0338983050847457,b,0.2799789125481651
2.727272727272727,2.0338983050847457,b,0.2770375297815005
2.8282828282828283,2.0338983050847457,b,0.27409614701483587
2.929292929292929,2.0338983050847457,b,0.27115476424817125
3.0303030303030303,2.0338983050847457,b,0.2682133814815066
3.131313131313131,2.0338983050847457,b,0.265271998714842
3.2323232323232323,2.0338983050847457,b,0.2623306159481773
3.3333333333333335,2.0338983050847457,b,0.2593892331815127
3.4343434343434343,2.0338983050847457,b,0.2564478504148481
3.5353535353535355,2.0338983050847457,b,0.2535064676481834
3.6363636363636362,2.0338983050847457,b,0.2505650848815188
3.7373737373737375,2.0338983050847457,b,0.24762370211485418
3.8383838383838382,2.0338983050847457,b,0.24468231934818951
3.9393939393939394,2.0338983050847457,b,0.2417409365815249
4.040404040404041,2.0338983050847457,b,0.2387995538148603
4.141414141414141,2.0338983050847457,b,0.23585817104819568
4.242424242424242,2.0338983050847457,b,0.23291678828153103
4.343434343434343,2.0338983050847457,b,0.2299754055148664
4.444444444444445,2.0338983050847457,b,0.22703402274820178
4.545454545454545,2.0338983050847457,b,0.22409263998153714
4.646464646464646,2.0338983050847457,b,0.22115125721487253
4.747474747474747,2.0338983050847457,b,0.21820987444820789
4.848484848484849,2.0338983050847457,b,0.21526849168154327
4.94949494949495,2.0338983050847457,b,0.21232710891487858
5.05050505050505,2.0338983050847457,d,0.2057020841833804
5.151515151515151,2.0338983050847457,d,0.1953934174870485
5.252525252525253,2.0338983050847457,d,0.1850847507907166
5.353535353535354,2.0338983050847457,d,0.1747760840943847
5.454545454545454,2.0338983050847457,d,0.1644674173980528
5.555555555555555,2.0338983050847457,d,0.1541587507017209
5.656565656565657,2.0338983050847457,d,0.14385008400538898
5.757575757575758,2.0338983050847457,d,0.13354141730905708
5.858585858585858,2.0338983050847457,d,0.12323275061272529
5.959595959595959,2.0338983050847457,d,0.11292408391639339
6.0606060606060606,2.0338983050847457,d,0.10261541722006137
6.161616161616162,2.0338983050847457,d,0.09230675052372947
6.262626262626262,2.0338983050847457,d,0.08199808382739768
6.363636363636363,2.0338983050847457,d,0.07168941713106577
6.4646464646464645,2.0338983050847457,d,0.06138075043473387
6.565656565656566,2.0338983050847457,d,0.05107208373840197
6.666666666666667,2.0338983050847457,d,0.040763417042070066
6.767676767676767,2.0338983050847457,d,0.030454750345738163
6.8686868686868685,2.0338983050847457,d,0.02014608364940626
6.96969696969697,2.0338983050847457,d,0.009837416953074357
7.070707070707071,2.0338983050847457,-,-1.0
7.171717171717171,2.0338983050847457,-,-1.0
7.2727272727272725,2.0338983050847457,-,-1.0
7.373737373737374,2.0338983050847457,-,-1.0
7.474747474747475,2.0338983050847457,-,-1.0
7.575757575757575,2.0338983050847457,-,-1.0
7.6767676767676765,2.0338983050847457,-,-1.0
7.777777777777778,2.0338983050847457,-,-1.0
7.878787878787879,2.0338983050847457,-,-1.0
7.979797979797979,2.0338983050847457,-,-1.0
8.080808080808081,2.0338983050847457,-,-1.0
8.181818181818182,2.0338983050847457,-,-1.0
8.282828282828282,2.0338983050847457,-,-1.0
