B,B_exp,M,R,nRun,udl,cap_r,nam,nam_set,hog,sag
35989265104247.13,35851784830818.57,200142984.3621254,0.0038200355864543146,8,6000,0.37762827238136865,C1_3_6000,C1_3,s2,s13
36036066970566.58,35903782986200.516,192655249.9871254,0.0036708774149551053,8,6000,0.3635004716738215,C1_3_6000,C1_3,s2,s13
36082269173034.03,35955117675622.305,185263054.71038818,0.0035239329544925857,8,6000,0.34955293341582677,C1_3_6000,C1_3,s2,s13
36127866395479.77,36005783528735.24,177967171.8621254,0.0033791883918117553,8,6000,0.3357871167209913,C1_3_6000,C1_3,s2,s13
36172867914353.48,36055784071021.61,170767093.77288818,0.0032367863009669755,8,6000,0.32220206372243054,C1_3_6000,C1_3,s2,s13
36220185073088.83,36105116374035.68,163663242.13886255,0.003176921896477087,8,6000,0.30879857007332556,C1_3_6000,C1_3,s2,s13
36271397120096.625,36153783528486.89,156655171.89788818,0.0032425988781272803,8,6000,0.2955757960337513,C1_3_6000,C1_3,s2,s13
36321902109947.77,36202083939259.37,149743328.14788818,0.003298785683792443,8,6000,0.28253458141110976,C1_3_6000,C1_3,s2,s13
36371711047801.27,36257425871504.5,142927046.82636255,0.0031421446229619203,8,6000,0.2696736732572878,C1_3_6000,C1_3,s2,s13
36420815844724.5,36311988053772.22,136206804.71038818,0.0029880657099021243,8,6000,0.2569939711516758,C1_3_6000,C1_3,s2,s13
36469209968963.336,36365760656106.45,129583812.52288817,0.0028366206162656676,8,6000,0.2444977594771475,C1_3_6000,C1_3,s2,s13
36516918380345.25,36418769494643.875,123054890.57636257,0.002687764741786162,8,6000,0.2321790388233256,C1_3_6000,C1_3,s2,s13
36563917322650.75,36470992874475.875,116622710.96038817,0.002541424852126274,8,6000,0.2200428508686569,C1_3_6000,C1_3,s2,s13
36610216724291.48,36522432636823.64,110287046.89788817,0.0023978029993356955,8,6000,0.20808876773186447,C1_3_6000,C1_3,s2,s13
36655810844824.28,36573088813402.336,104047894.48261257,0.002256723545746512,8,6000,0.19631678204266523,C1_3_6000,C1_3,s2,s13
36700708467779.305,36622981953890.625,97902722.67913817,0.002117847778249791,8,6000,0.18472211826252485,C1_3_6000,C1_3,s2,s13
36744902427099.33,36672078759117.28,91855632.83538817,0.001981871311987469,8,6000,0.17331251478375126,C1_3_6000,C1_3,s2,s13
36788393610286.07,36720412212263.42,85902562.52288817,0.0018479034105919965,8,6000,0.1620803066469588,C1_3_6000,C1_3,s2,s13
36822494115426.99,36767950345032.914,80047449.17011257,0.001481262247557172,8,6000,0.15103292296247653,C1_3_6000,C1_3,s2,s13
36852861699524.24,36810621178845.29,74286699.24163817,0.0011461937752176906,8,6000,0.140163583474789,C1_3_6000,C1_3,s2,s13
36882720848008.64,36843793449675.57,68623363.30413817,0.001055437273553859,8,6000,0.129478043970072,C1_3_6000,C1_3,s2,s13
36912074146361.24,36876406982456.51,63055417.92011256,0.0009662736307721253,8,6000,0.1189724866417218,C1_3_6000,C1_3,s2,s13
36940921318886.516,36908460631913.086,57583058.61663817,0.0008787189332182073,8,6000,0.10864728040875127,C1_3_6000,C1_3,s2,s13
36969258156728.805,36939950040592.984,52207029.31976317,0.0007927699282352496,8,6000,0.09850382890521353,C1_3_6000,C1_3,s2,s13
36997092313369.59,36970877038925.24,46927017.52948756,0.0007085766152189799,8,6000,0.08854154250846709,C1_3_6000,C1_3,s2,s13
37024424416887.69,37001241671413.75,41743015.64788817,0.0006261473564829631,8,6000,0.07876040688280786,C1_3_6000,C1_3,s2,s13
37051244687059.016,37031038722592.54,36655914.08538817,0.0005453518400566433,8,6000,0.0691621020479022,C1_3_6000,C1_3,s2,s13
37077555737965.07,37060285587257.73,31662743.115425058,0.0004657844985628383,8,6000,0.05974102474608502,C1_3_6000,C1_3,s2,s13
37103374402701.87,37088962867324.57,26766814.476013172,0.00038841576027239796,8,6000,0.05050342353964749,C1_3_6000,C1_3,s2,s13
37128669828230.86,37117074985680.11,21967373.069763172,0.00031228812140029425,8,6000,0.041447873716534286,C1_3_6000,C1_3,s2,s13
37153475107760.26,37144628994777.34,17263214.866638172,0.0002380965160663093,8,6000,0.032572103521958815,C1_3_6000,C1_3,s2,s13
37177763010797.85,37171617564319.92,12655591.331481922,0.0001652989846684647,8,6000,0.02387847421034325,C1_3_6000,C1_3,s2,s13
37200000000000,37198050789675.96,8142778.93257111,5.2398126990297376E-05,8,6000,0.015363733835039832,C1_3_6000,C1_3,s2,s13
37200000000000,37200000000000,3727291.9540405166,0,8,6000,0.007032626328378333,C1_3_6000,C1_3,s2,s13
11100000000000.002,11100000000000.002,-592989.9673462023,0,8,6000,0.00199659921665388,C1_3_6000,C1_3,s2,s13
11100000000000.002,11098197825187.91,-4816712.50152589,0.00016235809117944112,8,6000,0.016217887210524883,C1_3_6000,C1_3,s2,s13
11089918777874.092,11086868954165.447,-8944953.102111828,0.0002750086605439661,8,6000,0.030117687212497735,C1_3_6000,C1_3,s2,s13
11079960342078.52,11075804546599.07,-12976823.219299328,0.000375073136648937,8,6000,0.04369300747238831,C1_3_6000,C1_3,s2,s13
11070238790673.822,11065003362968.646,-16912774.534225766,0.0004729281638970962,8,6000,0.05694536880210695,C1_3_6000,C1_3,s2,s13
11060755144429.129,11054465372292.848,-20752818.336486828,0.0005686566653135942,8,6000,0.06987480921376037,C1_3_6000,C1_3,s2,s13
11051508367835.756,11044190782427.658,-24496878.883361828,0.000662134539878259,8,6000,0.08248107368135295,C1_3_6000,C1_3,s2,s13
11042497893104.178,11034179470489.37,-28145000.953674328,0.0007533098666021286,8,6000,0.09476431297533444,C1_3_6000,C1_3,s2,s13
11033725550619.1,11024432961351.916,-31696628.883361828,0.0008421986956764743,8,6000,0.10672265617293544,C1_3_6000,C1_3,s2,s13
11025190338090.799,11014947945315.281,-35152968.72711183,0.0009289991792823074,8,6000,0.1183601640643496,C1_3_6000,C1_3,s2,s13
11016891172478.672,11005727356498.248,-38512951.29203826,0.0010133363219845713,8,6000,0.1296732366735295,C1_3_6000,C1_3,s2,s13
11008829633314.969,10996943755132.502,-41776654.27398683,0.0010796677374766252,8,6000,0.14066213560264926,C1_3_6000,C1_3,s2,s13
11001005111198.133,10988714706837.047,-44944837.86773683,0.0011172074039466904,8,6000,0.15132942043009034,C1_3_6000,C1_3,s2,s13
10993770426189.87,10980735430254.256,-48016859.35211183,0.0011856711055709067,8,6000,0.16167292711148765,C1_3_6000,C1_3,s2,s13
10986812999241.816,10973005270960.424,-50992970.68023683,0.0012567546459874605,8,6000,0.17169350397386138,C1_3_6000,C1_3,s2,s13
10980081257155.777,10965525157324.06,-53872814.43023683,0.0013256823415792583,8,6000,0.181389947576555,C1_3_6000,C1_3,s2,s13
10973573048623.32,10958293729395.68,-56656914.18266326,0.001392374130097715,8,6000,0.19076402081704802,C1_3_6000,C1_3,s2,s13
10967289211701.232,10951312144945.812,-59344824.19586183,0.0014567926902459773,8,6000,0.19981422288168968,C1_3_6000,C1_3,s2,s13
10961229720021.037,10944579515075.684,-61936886.69586183,0.0015190088494305874,8,6000,0.20854170604667283,C1_3_6000,C1_3,s2,s13
10955395481993.44,10938096793890.62,-64432734.35211183,0.0015790108290707411,8,6000,0.21694523350879405,C1_3_6000,C1_3,s2,s13
10949784874241.816,10931862500059.45,-66832937.47711183,0.0016367786571339527,8,6000,0.22502672551216105,C1_3_6000,C1_3,s2,s13
10944398556262.92,10925878216374.385,-69136886.69586183,0.0016922208921144335,8,6000,0.23278413028909709,C1_3_6000,C1_3,s2,s13
10939237339745.062,10920143536991.268,-71344738.25836183,0.0017454418585857194,8,6000,0.24021797393387823,C1_3_6000,C1_3,s2,s13
10934300285839.229,10914657517950.875,-73456855.58891328,0.0017964357457598298,8,6000,0.2473294800973511,C1_3_6000,C1_3,s2,s13
10929587441206.102,10909421073517.242,-75472886.69586183,0.0018451170089759561,8,6000,0.25411746362243043,C1_3_6000,C1_3,s2,s13
10925099078787.271,10904433989507.502,-77392914.03961183,0.0018915241986128914,8,6000,0.2605822021535752,C1_3_6000,C1_3,s2,s13
10920835330816.492,10899674540888.965,-79216839.82086183,0.001937653053683144,8,6000,0.26672336640020816,C1_3_6000,C1_3,s2,s13
10916795669696.361,10894861290105.537,-80944796.85211183,0.0020092324024815517,8,6000,0.2725414035424641,C1_3_6000,C1_3,s2,s13
10912980734631.428,10890315187650.803,-82576847.63336183,0.0020769345728521072,8,6000,0.2780365240180533,C1_3_6000,C1_3,s2,s13
10909389825206.111,10886036690124.893,-84112828.24516328,0.0021406453940495743,8,6000,0.28320817590964065,C1_3_6000,C1_3,s2,s13
10906023825134.674,10882025319962.781,-85552910.13336183,0.0022004816381002387,8,6000,0.28805693647596575,C1_3_6000,C1_3,s2,s13
10902882073917.14,10878281924680.746,-86896789.03961183,0.0022562978366284666,8,6000,0.2925817812781543,C1_3_6000,C1_3,s2,s13
10899961919016.293,10874805449228.102,-88144843.72711183,0.002307941071271352,8,6000,0.29678398561317115,C1_3_6000,C1_3,s2,s13
10897074068650.695,10871596339722.53,-89296914.03961183,0.0023380339316460877,8,6000,0.30066301023438324,C1_3_6000,C1_3,s2,s13
10894426632195.264,10868654976996.207,-90352863.25836183,0.002365581601412241,8,6000,0.3042183948092991,C1_3_6000,C1_3,s2,s13
10892019957480.79,10865980925413.89,-91312847.77641328,0.0023906522544529926,8,6000,0.3074506659138494,C1_3_6000,C1_3,s2,s13
10889853925893.035,10863574316742.03,-92176820.28961183,0.0024132196198261464,8,6000,0.3103596642747873,C1_3_6000,C1_3,s2,s13
10887928525475.207,10861434899524.062,-92944871.07086183,0.0024333027066769995,8,6000,0.3129456938412856,C1_3_6000,C1_3,s2,s13
10886243876276.043,10859563163799.828,-93616824.19586183,0.002450864851040041,8,6000,0.3152081622756291,C1_3_6000,C1_3,s2,s13
10884799913010.025,10857958609047.043,-94192859.35211183,0.0024659437176149128,8,6000,0.3171476745862351,C1_3_6000,C1_3,s2,s13
10883596537748.885,10856621594336.04,-94672847.63336183,0.0024784953502535,8,6000,0.318763796745326,C1_3_6000,C1_3,s2,s13
10882633880705.023,10855551956054.559,-95056847.77641328,0.002488545047764702,8,6000,0.32005672651991,C1_3_6000,C1_3,s2,s13
10881911845026.043,10854749706278.936,-95344855.44586183,0.0024960814913716494,8,6000,0.3210264493126661,C1_3_6000,C1_3,s2,s13
10881430527564.344,10854214887337.432,-95536855.44586183,0.00250110866930324,8,6000,0.3216729139591307,C1_3_6000,C1_3,s2,s13
10881189852512.115,10853947488747.6,-95632851.53961183,0.0025036199288652468,8,6000,0.3219961331300062,C1_3_6000,C1_3,s2,s13
33851148197109.195,33209208555545.066,417232018.7505901,0.018963600224909033,9,6000,0.7872302240577171,C1_3_6000,C1_3,s2,s13
33960809735570.734,33395064388878.4,406777628.1255901,0.01665877083312802,9,6000,0.7675049587275284,C1_3_6000,C1_3,s2,s13
34069363581724.58,33579042444433.953,396428862.5005901,0.014391849032179813,9,6000,0.74797898585017,C1_3_6000,C1_3,s2,s13
34176810096147.656,33761144944433.953,386185596.8755901,0.012162198594436877,9,6000,0.728652069576585,C1_3_6000,C1_3,s2,s13
34283148918314.62,33891753269280.7,376048049.9956727,0.011416560653937827,9,6000,0.7095246226333447,C1_3_6000,C1_3,s2,s13
34388377884557.613,34007506394167.223,366016112.50550747,0.011075587562431205,9,6000,0.6905964386896367,C1_3_6000,C1_3,s2,s13
34560335625078.68,34122044735626.85,356089456.2456727,0.012681904892549212,9,6000,0.671866898576741,C1_3_6000,C1_3,s2,s13
34738899062399.863,34235358737917.223,346268909.38050747,0.014494999498347793,9,6000,0.6533375648688821,C1_3_6000,C1_3,s2,s13
34915535625257.492,34347459579490.332,336553503.11083794,0.016270008052123953,9,6000,0.6350066096430904,C1_3_6000,C1_3,s2,s13
35090258124899.863,34501115874889.85,326944206.25550747,0.016789339306454387,9,6000,0.616875860859448,C1_3_6000,C1_3,s2,s13
35222519977642.81,34691200874889.85,317439956.25550747,0.015084641958900474,9,6000,0.5989433136896367,C1_3_6000,C1_3,s2,s13
35283548549071.38,34879170249889.85,308041487.50550747,0.01146081717430244,9,6000,0.5812103537839763,C1_3_6000,C1_3,s2,s13
35343892522285.664,35065021187389.85,298748940.63050747,0.00789022699522905,9,6000,0.5636772464726556,C1_3_6000,C1_3,s2,s13
35403549497859.82,35217417165279.73,289561596.86083794,0.005257448341199394,9,6000,0.5463426355864867,C1_3_6000,C1_3,s2,s13
35462518861699.1,35282284910815.445,280480112.48583794,0.005082378710507107,9,6000,0.5292077594072414,C1_3_6000,C1_3,s2,s13
35520806305640.086,35346400981963.02,271503862.525177,0.004909948332151738,9,6000,0.5122714387267491,C1_3_6000,C1_3,s2,s13
35578407868395.53,35409759687601.16,262633643.73583794,0.004740183467967547,9,6000,0.4955351768600716,C1_3_6000,C1_3,s2,s13
35635319866163.39,35472364319297.586,253868995.2983379,0.0045728661192833845,9,6000,0.4789981043364866,C1_3_6000,C1_3,s2,s13
35691547600282.945,35534218057855.875,245209471.90017697,0.004408033638357085,9,6000,0.46265938094373016,C1_3_6000,C1_3,s2,s13
35745783908509.55,35595314151886.875,236656018.7358379,0.004209440671599076,9,6000,0.4465207900676187,C1_3_6000,C1_3,s2,s13
35799117078834.11,35655657287766.59,228207979.71267697,0.004007355565546472,9,6000,0.4305810937975037,C1_3_6000,C1_3,s2,s13
35851784830818.57,35714820453657.375,219865854.6733379,0.003820294521110126,9,6000,0.41484123523271305,C1_3_6000,C1_3,s2,s13
35903782986200.516,35772022113813.625,211628815.6108379,0.003669832575512514,9,6000,0.39929965209592055,C1_3_6000,C1_3,s2,s13
35955117675622.305,35828489886977.94,203497456.27517697,0.003521829348099207,9,6000,0.38395746467014524,C1_3_6000,C1_3,s2,s13
36005783528735.24,35884222634646.96,195471940.6108379,0.003376149112024372,9,6000,0.3688149822845998,C1_3_6000,C1_3,s2,s13
36055784071021.61,35939222742880.72,187551925.02517697,0.003232805252862941,9,6000,0.3538715566512773,C1_3_6000,C1_3,s2,s13
36105116374035.68,35993486957836.81,179737878.0714988,0.0030917894029873117,9,6000,0.33912807183301663,C1_3_6000,C1_3,s2,s13
36153783528486.89,36047018478557.8,172029339.08767697,0.0029530809644022363,9,6000,0.3245836586559943,C1_3_6000,C1_3,s2,s13
36202083939259.37,36099824359634.19,164425292.21267697,0.002824687656013201,9,6000,0.3102364004012773,C1_3_6000,C1_3,s2,s13
36257425871504.5,36151887077194.45,156928260.8839988,0.002910818729494862,9,6000,0.29609105827169585,C1_3_6000,C1_3,s2,s13
36311988053772.22,36203771413868.66,149535487.52517697,0.002980190446838412,9,6000,0.28214242929278677,C1_3_6000,C1_3,s2,s13
36365760656106.45,36262922589443.76,142250034.40017697,0.0028278816339134373,9,6000,0.2683962913210886,C1_3_6000,C1_3,s2,s13
36418769494643.875,36321226971002.72,135068878.0714988,0.002678358577038191,9,6000,0.2548469397575449,C1_3_6000,C1_3,s2,s13
36470992874475.875,36378673836906.55,127993339.08767699,0.002531300364842476,9,6000,0.24149686620316413,C1_3_6000,C1_3,s2,s13
36522432636823.64,36435257797495.18,121024081.27517699,0.0023868848002355446,9,6000,0.2283473231607113,C1_3_6000,C1_3,s2,s13
36573088813402.336,36490983927193.516,114160479.63399881,0.002244953567573234,9,6000,0.2153971313849034,C1_3_6000,C1_3,s2,s13
36622981953890.625,36545863038953.234,107401202.36892699,0.002105751930153736,9,6000,0.20264377805457923,C1_3_6000,C1_3,s2,s13
36672078759117.28,36599875788445.79,100748632.05642699,0.001968881315557857,9,6000,0.19009175859703206,C1_3_6000,C1_3,s2,s13
36720412212263.42,36653031784724.55,94201585.18142699,0.0018349583645570332,9,6000,0.17773883996495657,C1_3_6000,C1_3,s2,s13
36767950345032.914,36705326334585.26,87760639.79024881,0.0017032227758139449,9,6000,0.1655861128117902,C1_3_6000,C1_3,s2,s13
36810621178845.29,36756777006307.766,81423632.05642699,0.0014627346894234745,9,6000,0.15362949444608864,C1_3_6000,C1_3,s2,s13
36843793449675.57,36805308980852.67,75193624.24392699,0.0010445305767839525,9,6000,0.14187476272439054,C1_3_6000,C1_3,s2,s13
36876406982456.51,36841185253461.71,69068647.60274881,0.0009551290886759433,9,6000,0.13031820302405436,C1_3_6000,C1_3,s2,s13
36908460631913.086,36876439327993.55,63049895.728301995,0.0008675870890115552,9,6000,0.11896206741189055,C1_3_6000,C1_3,s2,s13
36939950040592.984,36911081444793.23,57135620.337676995,0.000781500672524851,9,6000,0.10780305724089999,C1_3_6000,C1_3,s2,s13
36970877038925.24,36945097852762.49,51328169.08712382,0.0006972835979954727,9,6000,0.09684560205117701,C1_3_6000,C1_3,s2,s13
37001241671413.75,36978497679783.7,45625983.618926995,0.0006146818485720797,9,6000,0.08608676154514527,C1_3_6000,C1_3,s2,s13
37031038722592.54,37011280538273.234,40029130.103301995,0.0005335573886359896,9,6000,0.07552666057226791,C1_3_6000,C1_3,s2,s13
37060285587257.73,37043447863973.87,34537363.42306132,0.00045433333869528017,9,6000,0.0651648366472855,C1_3_6000,C1_3,s2,s13
37088962867324.57,37074994947868.34,29151487.52517699,0.000376605824924059,9,6000,0.05500280665127734,C1_3_6000,C1_3,s2,s13
37117074985680.11,37105915442038.43,23872586.15798949,0.0003006579490971494,9,6000,0.045042615392433004,C1_3_6000,C1_3,s2,s13
37144628994777.34,37136226080148.875,18697802.46658324,0.00022622152531528118,9,6000,0.03527887257845894,C1_3_6000,C1_3,s2,s13
37171617564319.92,37165918962754.305,13628485.08377074,0.00015330518118445102,9,6000,0.025714122799567436,C1_3_6000,C1_3,s2,s13
37198050789675.96,37194986494495.85,8665930.72719541,8.237784279169399E-05,9,6000,0.01635081269282153,C1_3_6000,C1_3,s2,s13
37200000000000,37200000000000,3807442.2981262086,0,9,6000,0.007183853392690959,C1_3_6000,C1_3,s2,s13
11100000000000.002,11100000000000.002,-943837.7311706663,0,9,6000,0.003177904818756452,C1_3_6000,C1_3,s2,s13
11098197825187.91,11096074372445.453,-5590498.680877698,0.00019133311334906556,9,6000,0.01882322788174309,C1_3_6000,C1_3,s2,s13
11086868954165.447,11083613894886.559,-10131096.703338634,0.00029359590091174604,9,6000,0.034111436711577896,C1_3_6000,C1_3,s2,s13
11075804546599.07,11071442625146.275,-14566307.39669801,0.00039382434336422906,9,6000,0.04904480604948824,C1_3_6000,C1_3,s2,s13
11065003362968.646,11059560616726.148,-18896111.26499209,0.0004918883495971939,9,6000,0.06362327025249863,C1_3_6000,C1_3,s2,s13
11054465372292.848,11047969581379.98,-23119884.54513551,0.0005876169216783996,9,6000,0.07784472910820037,C1_3_6000,C1_3,s2,s13
11044190782427.658,11036667400676.254,-27238399.19357301,0.0006812071522138772,9,6000,0.09171178179654212,C1_3_6000,C1_3,s2,s13
11034179470489.37,11025655725876.928,-31251053.49044801,0.0007724855876450028,9,6000,0.10522240232474077,C1_3_6000,C1_3,s2,s13
11024432961351.916,11014933042827.736,-35158399.193573005,0.0008617149342268504,9,6000,0.11837844846320877,C1_3_6000,C1_3,s2,s13
11014947945315.281,11004500675408.691,-38959953.881073005,0.0009484629394942466,9,6000,0.1311782958958687,C1_3_6000,C1_3,s2,s13
11005727356498.248,10994659748033.299,-42655997.00717959,0.0010056226277870162,9,6000,0.14362288554605923,C1_3_6000,C1_3,s2,s13
10996943755132.502,10985333759196.889,-46246502.709198005,0.0010557475053188897,9,6000,0.15571213033400003,C1_3_6000,C1_3,s2,s13
10988714706837.047,10976282775024.81,-49731131.615448005,0.0011313362976382788,9,6000,0.16744488759410103,C1_3_6000,C1_3,s2,s13
10980735430254.256,10967505974091.37,-53110199.974823005,0.0012047878074210548,9,6000,0.1788222221374512,C1_3_6000,C1_3,s2,s13
10973005270960.424,10959002179448.512,-56384160.912323005,0.0012761400515290625,9,6000,0.1898456596374512,C1_3_6000,C1_3,s2,s13
10965525157324.06,10950774201567.018,-59551932.396698005,0.0013452119752960993,9,6000,0.20051155689123906,C1_3_6000,C1_3,s2,s13
10958293729395.68,10942819960086.871,-62614315.36655459,0.0014120600972120439,9,6000,0.21082261066179997,C1_3_6000,C1_3,s2,s13
10951312144945.812,10935140059927.408,-65571076.92794801,0.0014767257844867426,9,6000,0.22077803679443775,C1_3_6000,C1_3,s2,s13
10944579515075.684,10927733743977.732,-68422508.56857301,0.0015391885156251872,9,6000,0.23037881672920207,C1_3_6000,C1_3,s2,s13
10938096793890.62,10920603021575.135,-71167836.69357301,0.0015993433451105838,9,6000,0.23962234576960612,C1_3_6000,C1_3,s2,s13
10931862500059.45,10913745533750.459,-73807969.50607301,0.0016572625487094913,9,6000,0.24851168183862968,C1_3_6000,C1_3,s2,s13
10925878216374.385,10907162386429.031,-76342481.22482301,0.0017129817461542353,9,6000,0.25704539132937043,C1_3_6000,C1_3,s2,s13
10920143536991.268,10900853944870.59,-78771231.22482301,0.001766422946304278,9,6000,0.26522300075697985,C1_3_6000,C1_3,s2,s13
10914657517950.875,10894444852957.021,-81094297.7884296,0.001851882659681314,9,6000,0.2730447736984162,C1_3_6000,C1_3,s2,s13
10909421073517.242,10888267527054.81,-83311957.78732301,0.0019390164079175697,9,6000,0.28051164238155896,C1_3_6000,C1_3,s2,s13
10904433989507.502,10882384268437.123,-85424047.63107301,0.002022087628903587,9,6000,0.2876230559968788,C1_3_6000,C1_3,s2,s13
10899674540888.965,10876795741278.348,-87430328.88107301,0.002099035115662382,9,6000,0.29437821172078454,C1_3_6000,C1_3,s2,s13
10894861290105.537,10871501107747.707,-89331102.31857301,0.0021441468354484934,9,6000,0.30077812228475764,C1_3_6000,C1_3,s2,s13
10890315187650.803,10866500150226.816,-91126446.06857301,0.002186808830931878,9,6000,0.3068230507359361,C1_3_6000,C1_3,s2,s13
10886036690124.893,10861794141344.904,-92815903.2571796,0.0022269398377078365,9,6000,0.3125114587783825,C1_3_6000,C1_3,s2,s13
10882025319962.781,10857381569969.156,-94400016.38107301,0.0022646289885410124,9,6000,0.31784517300024584,C1_3_6000,C1_3,s2,s13
10878281924680.746,10853263653447.568,-95878348.41232301,0.002299836629203004,9,6000,0.3228227219270135,C1_3_6000,C1_3,s2,s13
10874805449228.102,10849439554387.68,-97251199.97482301,0.0023325378057427555,9,6000,0.32744511776034685,C1_3_6000,C1_3,s2,s13
10871596339722.53,10845909860359.129,-98518360.13107301,0.0023627145968938704,9,6000,0.3317116502729731,C1_3_6000,C1_3,s2,s13
10868654976996.207,10842674092601.469,-99680000.75607301,0.0023904415449499043,9,6000,0.33562289816859603,C1_3_6000,C1_3,s2,s13
10865980925413.89,10839732805603.26,-100735922.7884296,0.002415623586200162,9,6000,0.3391781912068337,C1_3_6000,C1_3,s2,s13
10863574316742.03,10837085326062.47,-101686367.94357301,0.0024383310600394185,9,6000,0.34237834324435357,C1_3_6000,C1_3,s2,s13
10861434899524.062,10834731957329.88,-102531227.31857301,0.002458509620616677,9,6000,0.34522298760462294,C1_3_6000,C1_3,s2,s13
10859563163799.828,10832673178604.254,-103270328.88107301,0.00247615717041101,9,6000,0.3477115450541179,C1_3_6000,C1_3,s2,s13
10857958609047.043,10830908141173.89,-103903977.31857301,0.002491303277819959,9,6000,0.34984504147667683,C1_3_6000,C1_3,s2,s13
10856621594336.04,10829437367322.916,-104431985.13107301,0.002503930599119823,9,6000,0.3516228455591684,C1_3_6000,C1_3,s2,s13
10855551956054.559,10828260823970.252,-104854364.1946796,0.002514025283540311,9,6000,0.3530449972884835,C1_3_6000,C1_3,s2,s13
10854749706278.936,10827378360097.986,-105171168.72482301,0.002521600858757365,9,6000,0.3541116792081583,C1_3_6000,C1_3,s2,s13
10854214887337.432,10826790050557.596,-105382371.84982301,0.002526653200115824,9,6000,0.3548228008411549,C1_3_6000,C1_3,s2,s13
10853947488747.6,10826495906668.32,-105487969.50607301,0.002529179554971925,9,6000,0.35517834850529634,C1_3_6000,C1_3,s2,s13
33209208555545.066,32548376843738.734,454807037.50064373,0.019899050310128227,10,6000,0.8581264858502712,C1_3_6000,C1_3,s2,s13
33395064388878.4,32747959968738.734,443402287.50064373,0.0193772472663706,10,6000,0.8366080896238561,C1_3_6000,C1_3,s2,s13
33579042444433.953,32945528953113.734,432112631.25064373,0.01886633582147396,10,6000,0.8153068514163089,C1_3_6000,C1_3,s2,s13
33761144944433.953,33143320444433,420938225.00064373,0.01829986811815193,10,6000,0.7942230660389504,C1_3_6000,C1_3,s2,s13
33891753269280.7,33339925722306.145,409879178.1202793,0.016282059608722817,10,6000,0.7733569398495836,C1_3_6000,C1_3,s2,s13
34007506394167.223,33534490722115.41,398934896.88100815,0.013909154836855122,10,6000,0.7527073526056758,C1_3_6000,C1_3,s2,s13
34122044735626.85,33726996833417.258,388106428.1202793,0.011577497927523784,10,6000,0.7322762794722251,C1_3_6000,C1_3,s2,s13
34235358737917.223,33876239591276.83,377392568.75600815,0.010489714724170648,10,6000,0.7120614504830343,C1_3_6000,C1_3,s2,s13
34347459579490.332,33998527091524.418,366794318.7345505,0.010158902353706234,10,6000,0.6920647523293405,C1_3_6000,C1_3,s2,s13
34501115874889.85,34119488389353.754,356311006.25600815,0.011061308478252692,10,6000,0.6722849174641663,C1_3_6000,C1_3,s2,s13
34691200874889.85,34239118076853.754,345943100.00600815,0.01303162723211821,10,6000,0.6527228302000154,C1_3_6000,C1_3,s2,s13
34879170249889.85,34357420841276.83,335690193.75600815,0.014958767793929132,10,6000,0.6333777240679399,C1_3_6000,C1_3,s2,s13
35065021187389.85,34528947374879.836,325552631.25600815,0.01528799340075116,10,6000,0.6142502476528455,C1_3_6000,C1_3,s2,s13
35217417165279.73,34729393312808.992,315530334.3595505,0.013857457239989452,10,6000,0.5953402535085858,C1_3_6000,C1_3,s2,s13
35282284910815.445,34927541437808.992,305622928.1095505,0.010054435927354295,10,6000,0.5766470341689631,C1_3_6000,C1_3,s2,s13
35346400981963.02,35123377686950.684,295831115.65246576,0.00630964649346186,10,6000,0.5581719163254071,C1_3_6000,C1_3,s2,s13
35409759687601.16,35241755089396.07,286154287.4845505,0.004744584535091135,10,6000,0.53991374997085,C1_3_6000,C1_3,s2,s13
35472364319297.586,35310054084931.78,276592428.1095505,0.004575681307983891,10,6000,0.5218725058670763,C1_3_6000,C1_3,s2,s13
35534218057855.875,35377527522125.24,267146146.9024658,0.0044095675744296224,10,6000,0.5040493337782374,C1_3_6000,C1_3,s2,s13
35595314151886.875,35444173783592.5,257815670.29705048,0.004246074852702577,10,6000,0.48644466093783106,C1_3_6000,C1_3,s2,s13
35655657287766.59,35510006595785.96,248599076.58996582,0.00408492517204571,10,6000,0.4690548614905016,C1_3_6000,C1_3,s2,s13
35714820453657.375,35575012455467.5,239498256.23455048,0.0039145653376946475,10,6000,0.45188350232934055,C1_3_6000,C1_3,s2,s13
35772022113813.625,35639200457699.64,230511935.92205048,0.0037130038579142647,10,6000,0.4349281809850009,C1_3_6000,C1_3,s2,s13
35828489886977.94,35702483246337.05,221642412.52746582,0.003516939760463877,10,6000,0.4181932311838978,C1_3_6000,C1_3,s2,s13
35884222634646.96,35763281260957.984,212887498.42205048,0.003370321684834414,10,6000,0.40167452532462355,C1_3_6000,C1_3,s2,s13
35939222742880.72,35823283159531.484,204247225.02746582,0.003225990283059227,10,6000,0.3853721226933317,C1_3_6000,C1_3,s2,s13
35993486957836.81,35882485308565.03,195722115.56663507,0.0030839370856680227,10,6000,0.36928701050308504,C1_3_6000,C1_3,s2,s13
36047018478557.8,35940888411267.6,187312068.77746582,0.0029442120810442536,10,6000,0.35341899769333174,C1_3_6000,C1_3,s2,s13
36099824359634.19,35998484222899.55,179018271.90246582,0.00280721966193155,10,6000,0.3377703243442751,C1_3_6000,C1_3,s2,s13
36151887077194.45,36055282671846.28,170839295.25413507,0.00267218154177939,10,6000,0.32233829293233035,C1_3_6000,C1_3,s2,s13
